passenger_start_datetime,ride_match_datetime,driver_to_passenger,passenger_to_dest,match_runtime_sec
2014-04-25 00:00:00,2014-04-25 00:14:00,0.3265466276014792,0.6308424875713764,0.537161111831665
2014-04-25 00:07:00,2014-04-25 00:21:00,0.4769362153635822,0.026842879452543177,0.193634033203125
2014-04-25 00:08:00,2014-04-25 00:31:00,0.18500663113753638,0.038935118372261934,0.07063102722167969
2014-04-25 00:10:00,2014-04-25 00:37:00,0.048675910054370386,0.01135066721968442,0.0455479621887207
2014-04-25 00:14:00,2014-04-25 00:41:00,0.015035455844804884,0.022898045808437673,0.043192148208618164
2014-04-25 00:20:00,2014-04-25 00:44:00,0.03469089152501127,0.0662059952877578,0.028608083724975586
2014-04-25 00:20:00,2014-04-25 00:44:00,0.04707676909428569,0.09409747265645513,0.03490185737609863
2014-04-25 00:23:00,2014-04-25 00:45:00,0.1642529677541488,0.15958780935120176,0.03232002258300781
2014-04-25 00:24:00,2014-04-25 00:49:00,0.08950475796105489,0.11504725400797178,0.028072834014892578
2014-04-25 00:25:00,2014-04-25 00:51:00,0,0.01953757754132954,0.05412602424621582
2014-04-25 00:29:00,2014-04-25 00:52:00,0.15150146926164318,0.11259883166997255,0.03922414779663086
2014-04-25 00:30:00,2014-04-25 00:53:00,0.1443723436522506,0,0.03400897979736328
2014-04-25 00:30:00,2014-04-25 00:53:00,0.11849632420885821,0.11517718421902232,0.02218008041381836
2014-04-25 00:32:00,2014-04-25 01:01:00,0.04047888428621416,0.09705393136156316,0.03206992149353027
2014-04-25 00:33:00,2014-04-25 01:02:00,0.026842879452543177,0.6615780306228,0.11164402961730957
2014-04-25 00:35:00,2014-04-25 01:02:00,0.17608838645462804,0.17092137448093014,0.0880270004272461
2014-04-25 00:37:00,2014-04-25 01:05:00,0.19525530666300167,0.11259883166997255,0.06324100494384766
2014-04-25 00:45:00,2014-04-25 01:08:00,0.036272941421609355,0.028781920059732638,0.039502859115600586
2014-04-25 00:47:00,2014-04-25 01:08:00,0.060419175205022616,0.06560180831649122,0.017159223556518555
2014-04-25 00:48:00,2014-04-25 01:10:00,0.008367598185678157,0.1235679471859571,0.018593788146972656
2014-04-25 00:50:00,2014-04-25 01:10:00,0.06026234391503267,0.1374728832627656,0.023942947387695312
2014-04-25 00:51:00,2014-04-25 01:12:00,0.08906856597111593,0.1685071424412712,0.025125980377197266
2014-04-25 00:54:00,2014-04-25 01:12:00,0.09827674019274017,0.3336395660897249,0.029711008071899414
2014-04-25 00:55:00,2014-04-25 01:16:00,0.035220483688102565,0.11007179784234528,0.013895034790039062
2014-04-25 00:57:00,2014-04-25 01:18:00,0.2764678699302251,0.1955940195904326,0.05138111114501953
2014-04-25 00:57:00,2014-04-25 01:22:00,0.1393290998197709,0.1861511287785853,0.03865504264831543
2014-04-25 00:58:00,2014-04-25 01:23:00,0.16149284460393734,0.5831555173322486,0.09241700172424316
2014-04-25 00:58:00,2014-04-25 01:24:00,0.0870634034307373,0,0.0267331600189209
2014-04-25 01:00:00,2014-04-25 01:25:00,0.09844231280569644,0.008657192765732936,0.023550987243652344
2014-04-25 01:00:00,2014-04-25 01:28:00,0.16596315932535646,0.5201056910809967,0.09052395820617676
2014-04-25 01:05:00,2014-04-25 01:30:00,0.18385697187140376,0.17449094696889295,0.03460192680358887
2014-04-25 01:07:00,2014-04-25 01:32:00,0.05247894380176778,0.021047405565128643,0.024662017822265625
2014-04-25 01:09:00,2014-04-25 01:37:00,0.06739774478260166,0.14626683632147483,0.0235140323638916
2014-04-25 01:12:00,2014-04-25 01:38:00,0.34077453050465767,0.1369348042547404,0.06719207763671875
2014-04-25 01:14:00,2014-04-25 01:42:00,0.23053760686789762,0.3705564984918513,0.061807870864868164
2014-04-25 01:16:00,2014-04-25 01:44:00,0.7163696359268964,0.014040488336263724,0.10000896453857422
2014-04-25 01:16:00,2014-04-25 01:47:00,0.06606644819050576,0.17000032819866934,0.03232908248901367
2014-04-25 01:20:00,2014-04-25 01:50:00,0.12549912737630245,0.24471350242451756,0.04233694076538086
2014-04-25 01:20:00,2014-04-25 01:50:00,0.1684066513543107,0.10674834893719523,0.02891707420349121
2014-04-25 01:23:00,2014-04-25 01:52:00,0.05738837306317117,0.03331055403840196,0.021007061004638672
2014-04-25 01:27:00,2014-04-25 01:58:00,0.02117413794623054,0.08015352617326502,0.023307085037231445
2014-04-25 01:29:00,2014-04-25 02:00:00,0.00242687598256939,0.11711458194850266,0.02336287498474121
2014-04-25 01:32:00,2014-04-25 02:02:00,0.17077962229152277,0.1401863824858613,0.03432893753051758
2014-04-25 01:33:00,2014-04-25 02:05:00,0.1040204012585335,0.08777098799296053,0.03061985969543457
2014-04-25 01:36:00,2014-04-25 02:07:00,0.08747390993972869,0.1633617489799244,0.03191399574279785
2014-04-25 01:38:00,2014-04-25 02:07:00,0.575052310755869,0.5383136767866746,0.26576900482177734
2014-04-25 01:39:00,2014-04-25 02:08:00,0.1407604217315508,0.007529693065237617,0.07058310508728027
2014-04-25 01:39:00,2014-04-25 02:08:00,0.5772110025232143,0.08786465369214545,0.10372209548950195
2014-04-25 01:44:00,2014-04-25 02:10:00,0.4741004919885445,0.06979441118484477,0.12935090065002441
2014-04-25 01:47:00,2014-04-25 02:13:00,0.2427356191592596,0.5332700631130444,0.10191798210144043
2014-04-25 01:52:00,2014-04-25 02:17:00,0.09531268758833379,0.019754020237835707,0.016632795333862305
2014-04-25 02:00:00,2014-04-25 02:17:00,0.10364891041467582,0.10107715679854937,0.013257980346679688
2014-04-25 02:08:00,2014-04-25 02:19:00,0.6113439738699407,0.019110560543516446,0.16664481163024902
2014-04-25 02:11:00,2014-04-25 02:21:00,0.03786888837989949,0.08316650411456271,0.007555961608886719
2014-04-25 02:17:00,2014-04-25 02:23:00,0.07643739461884629,0.10039759295696171,0.011459112167358398
2014-04-25 02:19:00,2014-04-25 02:24:00,0.18889739332335265,0.17340469234691597,0.023976802825927734
2014-04-25 02:21:00,2014-04-25 02:28:00,0.15816559669790364,0.2560347134841685,0.035591840744018555
2014-04-25 02:30:00,2014-04-25 02:30:00,0.014352348325778098,0.017205656502614342,0.0030841827392578125
2014-04-25 02:36:00,2014-04-25 02:36:00,0.01909379326037841,0.11587083256136643,0.014767885208129883
2014-04-25 02:37:00,2014-04-25 02:37:00,0,0.16086086208659406,0.003080129623413086
2014-04-25 02:41:00,2014-04-25 02:41:00,0.055175997938751005,0.16954347524157554,0.013901948928833008
2014-04-25 02:43:00,2014-04-25 02:43:00,0.07484514785076364,0.17081379515018133,0.014240026473999023
2014-04-25 02:44:00,2014-04-25 02:44:00,0.05307621637144391,0.07855049841175821,0.0025200843811035156
2014-04-25 02:47:00,2014-04-25 02:47:00,0.08193453052858812,0.09399040465314303,0.0032639503479003906
2014-04-25 02:50:00,2014-04-25 02:50:00,0.5488762577063239,0.5639608201555817,0.24475812911987305
2014-04-25 02:51:00,2014-04-25 02:51:00,0.22369242253930446,0.06853832659808216,0.056112051010131836
2014-04-25 02:55:00,2014-04-25 02:55:00,0.022250501318072012,0.14143679330660353,0.008065938949584961
2014-04-25 02:59:00,2014-04-25 02:59:00,0.01714068077887664,0.1628613083270716,0.010471105575561523
2014-04-25 03:06:00,2014-04-25 03:06:00,0.06772346539773609,0.09074845365483226,0.08449196815490723
2014-04-25 03:09:00,2014-04-25 03:09:00,0.029727636692903375,0.5844361030558357,0.16468501091003418
2014-04-25 03:15:00,2014-04-25 03:15:00,0.09759741687765865,0.5373738909410148,0.15682220458984375
