passenger_start_datetime,ride_match_datetime,driver_to_passenger,passenger_to_dest,match_runtime_sec
2014-04-25 00:00:00,2014-04-25 00:14:00,0.3265466276014792,0.6308424875713764,0.20647192001342773
2014-04-25 00:07:00,2014-04-25 00:21:00,0.4769362153635822,0.026842879452543177,0.0677640438079834
2014-04-25 00:08:00,2014-04-25 00:31:00,0.18500663113753638,0.038935118372261934,0.047293901443481445
2014-04-25 00:10:00,2014-04-25 00:37:00,0.048675910054370386,0.01135066721968442,0.03153705596923828
2014-04-25 00:14:00,2014-04-25 00:40:36.095678,0.015035455844804884,0.022898045808437673,0.03250694274902344
2014-04-25 00:20:00,2014-04-25 00:42:52.656284,0.03469089152501127,0.0662059952877578,0.029613971710205078
2014-04-25 00:20:00,2014-04-25 00:44:00,0.04707676909428569,0.09409747265645513,0.0359499454498291
2014-04-25 00:23:00,2014-04-25 00:44:26.190298,0.1642529677541488,0.15958780935120176,0.0436549186706543
2014-04-25 00:24:00,2014-04-25 00:48:55.885077,0.06614085389045088,0.11504725400797178,0.03650188446044922
2014-04-25 00:25:00,2014-04-25 00:49:00,0.029853076142002027,0.01953757754132954,0.030306100845336914
2014-04-25 00:29:00,2014-04-25 00:51:13.604741,0.15150146926164318,0.11259883166997255,0.03241300582885742
2014-04-25 00:30:00,2014-04-25 00:51:57.806353,0.1443723436522506,0,0.036483049392700195
2014-04-25 00:30:00,2014-04-25 00:52:28.227270,0.11849632420885821,0.11517718421902232,0.049468994140625
2014-04-25 00:32:00,2014-04-25 00:59:48.162265,0.01079181793720361,0.09705393136156316,0.028660058975219727
2014-04-25 00:33:00,2014-04-25 01:00:37.546790,0.02503094819231045,0.6456266590769175,0.0888371467590332
2014-04-25 00:35:00,2014-04-25 01:01:00,0.1416144913176075,0.1649370124099473,0.04475903511047363
2014-04-25 00:37:00,2014-04-25 01:03:52.017096,0.18769257596930727,0.10759875094938909,0.035780906677246094
2014-04-25 00:45:00,2014-04-25 01:06:16.406962,0.15070293992575978,0.02583372153632994,0.03549814224243164
2014-04-25 00:47:00,2014-04-25 01:06:29.451900,0.05679020962071883,0.061517861136822144,0.029395103454589844
2014-04-25 00:48:00,2014-04-25 01:07:04.365824,0.08984453279815387,0.11582141560072384,0.03172802925109863
2014-04-25 00:50:00,2014-04-25 01:10:00,0.14843054424745464,0.13162857576388515,0.030464887619018555
2014-04-25 00:51:00,2014-04-25 01:11:26.600815,0.1304891825213176,0.1631891525977643,0.036538124084472656
2014-04-25 00:54:00,2014-04-25 01:13:35.360955,0,0.31623130103926117,0.2248990535736084
2014-04-25 00:55:00,2014-04-25 01:16:51.938943,0.14911056476260767,0.10264669937452087,0.32219600677490234
2014-04-25 00:57:00,2014-04-25 01:19:23.585413,0.25794896307542303,0.18380105216038486,0.04757189750671387
2014-04-25 00:57:00,2014-04-25 01:19:24.763238,0.15804316447901207,0.17797269332375346,0.042762041091918945
2014-04-25 00:58:00,2014-04-25 01:21:35.065873,0.03464129873976281,0.5728545909188232,0.08775997161865234
2014-04-25 00:58:00,2014-04-25 01:26:48.212832,0.0405673574940403,0,0.03087615966796875
2014-04-25 01:00:00,2014-04-25 01:29:03.842821,0.15639233185590493,0.008657192765732936,0.03473997116088867
2014-04-25 01:00:00,2014-04-25 01:29:14.255319,0.024021643582215906,0.5201056910809967,0.07828211784362793
2014-04-25 01:05:00,2014-04-25 01:31:58.265094,0.16388407177502778,0.17449094696889295,0.04145383834838867
2014-04-25 01:07:00,2014-04-25 01:32:33.793639,0.3378958340019697,0.021047405565128643,0.05230307579040527
2014-04-25 01:09:00,2014-04-25 01:38:58.021110,0.10759875094938909,0.14626683632147483,0.05399918556213379
2014-04-25 01:12:00,2014-04-25 01:39:34.420326,0.1458389565756469,0.1369348042547404,0.036520957946777344
2014-04-25 01:14:00,2014-04-25 01:40:51.914176,0.6550214374582384,0.3705564984918513,0.08883094787597656
2014-04-25 01:16:00,2014-04-25 01:45:53.885468,0.04673408915129133,0.014040488336263724,0.04862499237060547
2014-04-25 01:16:00,2014-04-25 01:49:32.673947,0.03464129873976281,0.17000032819866934,0.03274178504943848
2014-04-25 01:20:00,2014-04-25 01:50:00,0.12549912737630245,0.24471350242451756,0.04158496856689453
2014-04-25 01:20:00,2014-04-25 01:52:16.415161,0.029271598953278934,0.10674834893719523,0.04370307922363281
2014-04-25 01:23:00,2014-04-25 01:54:05.989301,0.022748219956684305,0.03331055403840196,0.029759883880615234
2014-04-25 01:27:00,2014-04-25 01:54:11.937224,0.1559450942494057,0.08015352617326502,0.03750491142272949
2014-04-25 01:29:00,2014-04-25 01:56:32.405865,0.14257478704648202,0.11711458194850266,0.038390159606933594
2014-04-25 01:32:00,2014-04-25 01:57:27.800887,0.10922970382129311,0.1401863824858613,0.03678297996520996
2014-04-25 01:33:00,2014-04-25 01:58:02.051076,0.5522917726720854,0.08777098799296053,0.05876302719116211
2014-04-25 01:36:00,2014-04-25 02:00:00,0.042940184237349896,0.15522829223982468,0.037606000900268555
2014-04-25 01:38:00,2014-04-25 02:00:26.086973,0.5730587452969232,0.5445229598375815,0.09285306930541992
2014-04-25 01:39:00,2014-04-25 02:01:49.383804,0.11574920570635712,0.008199593693312662,0.027968883514404297
2014-04-25 01:39:00,2014-04-25 02:01:53.113724,0.5972436766654182,0.08365487558250492,0.08053398132324219
2014-04-25 01:44:00,2014-04-25 02:08:21.892258,0.04963192290170354,0.06781520325540687,0.0316619873046875
2014-04-25 01:47:00,2014-04-25 02:09:15.599482,0.010694136394234485,0.5378745817160575,0.05997300148010254
2014-04-25 01:52:00,2014-04-25 02:11:53.406515,0.07013832413111865,0.01665546822578235,0.032000064849853516
2014-04-25 02:00:00,2014-04-25 02:12:07.287593,0.15855977628583456,0.10107715679854937,0.032505035400390625
2014-04-25 02:08:00,2014-04-25 02:12:12.765467,0.2504556000008766,0.019110560543516446,0.03403496742248535
2014-04-25 02:11:00,2014-04-25 02:12:25.698798,0.03786888837989949,0.08316650411456271,0.030755043029785156
2014-04-25 02:17:00,2014-04-25 02:17:00,0.11335824151510229,0.10039759295696171,0.028460025787353516
2014-04-25 02:19:00,2014-04-25 02:19:00,0.18889739332335265,0.17340469234691597,0.037629127502441406
2014-04-25 02:21:00,2014-04-25 02:27:41.980552,0.2680978455038692,0.2560347134841685,0.04506397247314453
2014-04-25 02:30:00,2014-04-25 02:30:00,0.10094946571478607,0.017205656502614342,0.025451183319091797
2014-04-25 02:36:00,2014-04-25 02:36:00,0,0.11587083256136643,0.030545949935913086
2014-04-25 02:37:00,2014-04-25 02:37:00,0.1017983776438487,0.16086086208659406,0.029760122299194336
2014-04-25 02:41:00,2014-04-25 02:41:00,0.055175997938751005,0.16954347524157554,0.0350489616394043
2014-04-25 02:43:00,2014-04-25 02:43:00,0.12969236860609135,0.17081379515018133,0.03313302993774414
2014-04-25 02:44:00,2014-04-25 02:44:00,0.05307621637144391,0.07855049841175821,0.029140949249267578
2014-04-25 02:47:00,2014-04-25 02:47:00,0.06314157989346487,0.09399040465314303,0.03842782974243164
2014-04-25 02:50:00,2014-04-25 02:50:00,0.5488762577063239,0.5639608201555817,0.10620713233947754
2014-04-25 02:51:00,2014-04-25 02:51:00,0.13823094029246302,0.06853832659808216,0.035360097885131836
2014-04-25 02:55:00,2014-04-25 02:55:00,0.06199100742201655,0.14143679330660353,0.03375506401062012
2014-04-25 02:59:00,2014-04-25 02:59:00,0.01714068077887664,0.1628613083270716,0.03215789794921875
2014-04-25 03:06:00,2014-04-25 03:06:00,0.08135815690656288,0.09074845365483226,0.030723094940185547
2014-04-25 03:09:00,2014-04-25 03:09:00,0.09277539761915952,0.5844361030558357,0.07226300239562988
2014-04-25 03:15:00,2014-04-25 03:15:00,0.06475991779803941,0.5373738909410148,0.06648397445678711
2014-04-25 03:17:00,2014-04-25 03:17:00,0.10880609639352197,0.40150881297984237,0.07327604293823242
2014-04-25 03:20:00,2014-04-25 03:20:00,0.02861997503622925,0.14704310012967137,0.03157496452331543
2014-04-25 03:24:00,2014-04-25 03:24:00,0.03377655453629039,0.07426461089962652,0.03331613540649414
2014-04-25 03:28:00,2014-04-25 03:28:00,0.10909411057657596,0.09166871861735189,0.035141944885253906
2014-04-25 03:29:00,2014-04-25 03:29:00,0.1624516732699494,0.02730370036879435,0.035346031188964844
2014-04-25 03:30:00,2014-04-25 03:30:00,0.10849076589692012,0.22312069393117695,0.03637981414794922
2014-04-25 03:37:00,2014-04-25 03:37:00,0.09578919059973458,0.18374597378950816,0.04092001914978027
2014-04-25 03:47:00,2014-04-25 03:47:00,0.2663511778516632,0.18558234752021907,0.046688079833984375
2014-04-25 03:55:00,2014-04-25 03:55:00,0.39082024598606646,0.5167160050162379,0.09028005599975586
2014-04-25 03:56:00,2014-04-25 03:56:00,0.06873711614223296,0.6299315035987988,0.08195805549621582
2014-04-25 03:56:00,2014-04-25 03:56:00,0,0.6798950174399919,0.0682680606842041
2014-04-25 03:57:00,2014-04-25 03:57:00,0.04983599241430494,0.2036896552023998,0.034422874450683594
2014-04-25 04:00:00,2014-04-25 04:00:00,0.16693137309514067,0.08865825903777161,0.03072381019592285
2014-04-25 04:00:00,2014-04-25 04:00:00,0.12943695276106398,0.04140459814646965,0.03310108184814453
