total_passenger_time
4286.823927682278
2653.675009253777
2186.226830160475
1836.1255331994905
1732.685510970029
1735.9141864808025
1948.2561241959465
2452.051205410118
2148.190501346644
1617.8314701804645
2284.4022554279586
1837.5742962611548
2189.4814222825084
2056.4369593475085
4072.006908121888
2663.6207842459185
2675.1022560593146
1911.9688643183626
1595.3864166393023
1884.795097395429
2208.2424770069483
2283.878201553741
2313.8355927818675
2218.2976618715675
2934.001653752457
2554.811457252599
3602.1601987624713
1874.2839518578025
2338.0530136200587
3713.195169719954
2836.456923591685
2826.03716540182
2711.9752452627563
2672.44261602127
5304.087168382512
2012.7016500019968
2749.424139156731
3132.827150222481
2426.112343526709
2067.8258934381424
2481.9192214708182
2587.3201053314842
2425.7273635893926
3806.3287924722445
2153.435876327426
5369.470071654963
1815.624332684148
3824.424679199152
1884.7320082196743
3310.507928340926
1505.8896923395034
1662.0129090812445
1223.2395867990328
521.4517448946295
769.550988096775
1304.3240474907252
1491.1647725278044
509.3901182190335
417.16296133606187
579.125241578984
809.0238535063959
1189.5876233325027
473.88374704345637
746.2689938033932
4093.361710605748
1520.28303027966
2525.3778144734742
696.6233403359631
677.2892459672262
2523.87240766729
2167.746320511346
3194.7008279289903
870.1038219358688
547.5175071010245
808.5720000882726
776.0066121167947
1354.7852610027728
1368.967929630102
1392.9286855345802
3267.2147595420574
2295.9200022455575
4720.937139937343
1171.0169664492055
920.1502607080861
522.633379300833
2116.3200362099215
2512.7986250398217
935.8062461974449
1061.995872439606
623.6165189402602
1120.5462964185822
242.13277552955682
352.88229391986715
333.65134039612894
1110.7733565882606
1606.72686000682
4002.108229010534
1343.3061681060644
937.9374388806789
364.09994448783596
2073.6299735015136
925.4781474880167
2349.957852963795
882.1729756132145
513.0526545569649
860.9905882201119
2075.9914361642814
358.37985004479594
1304.032386090166
974.7748190401963
617.2040779486802
696.482135660365
753.5138221610525
803.0221247492468
737.6122040116626
957.0721619648998
2313.151020093211
1029.775244022002
1160.198535531914
4160.452370420734
968.9413038024534
1492.605206794677
1993.8187075734213
3742.5570741747047
1657.3892937010196
889.8565909598586
3841.8659125844015
1092.8906672057624
1945.926399342309
1168.467226191569
753.1259985261628
2529.5302904407163
2393.9806101637873
2828.488939781606
3265.820642051567
1317.2668045552275
204.63250936182936
1109.0918845089186
