"","passenger_start_datetime","ride_match_datetime","match_runtime_sec","task","driver_to_passenger_min","passenger_to_dest_min","driver_profit_min","is_driver_profit","time_to_match_min","total_wait_time_min","total_process_time_min"
"31",2014-04-25 01:05:00,2014-04-25 01:31:58,0.041762113571167,"1",9.83304430650167,10.4694568181336,0.63641251163191,1,26.9710849006971,36.8041292071987,47.2735860253323
"32",2014-04-25 01:07:00,2014-04-25 01:32:33,0.0478639602661133,"1",20.2737500401182,1.26284433390772,-19.0109057062105,0,25.5632273157438,45.8369773558619,47.0998216897697
"33",2014-04-25 01:09:00,2014-04-25 01:38:58,0.0380210876464844,"1",6.45592505696334,8.77601017928849,2.32008512232514,1,29.9670185009638,36.4229435579272,45.1989537372157
"34",2014-04-25 01:12:00,2014-04-25 01:39:34,0.0367510318756104,"1",8.75033739453881,8.21608825528442,-0.53424913925439,0,27.5736720999082,36.324009494447,44.5400977497314
"35",2014-04-25 01:14:00,2014-04-25 01:40:51,0.0924229621887207,"1",39.3012862474943,22.2333899095111,-17.0678963379832,0,26.8652362664541,66.1665225139484,88.3999124234594
"36",2014-04-25 01:16:00,2014-04-25 01:45:53,0.0277030467987061,"1",2.80404534907748,0.842429300175823,-1.96161604890166,0,29.8980911334356,32.702136482513,33.5445657826889
"37",2014-04-25 01:16:00,2014-04-25 01:49:32,0.0403351783752441,"1",2.07847792438577,10.2000196919202,8.12154176753439,1,33.5445657849312,35.6230437093169,45.8230634012371
"38",2014-04-25 01:20:00,2014-04-25 01:50:00,0.0616829395294189,"1",7.52994764257815,14.6828101454711,7.15286250289291,1,30,37.5299476425782,52.2127577880492
"39",2014-04-25 01:20:00,2014-04-25 01:52:16,0.0253701210021973,"1",1.75629593719674,6.40490093623171,4.64860499903498,1,32.2735860149066,34.0298819521033,40.434782888335
"40",2014-04-25 01:23:00,2014-04-25 01:54:05,0.0250060558319092,"1",1.36489319740106,1.99863324230412,0.63374004490306,1,31.099821682771,32.4647148801721,34.4633481224762
"41",2014-04-25 01:27:00,2014-04-25 01:54:11,0.0269639492034912,"1",9.35670565496434,4.8092115703959,-4.54749408456844,0,27.1989537318548,36.5556593868191,41.364870957215
"42",2014-04-25 01:29:00,2014-04-25 01:56:32,0.0325119495391846,"1",8.55448722278892,7.02687491691016,-1.52761230587876,0,27.5400977492332,36.0945849720222,43.1214598889323
"43",2014-04-25 01:32:00,2014-04-25 01:57:27,0.0285658836364746,"1",6.55378222927759,8.41118294915168,1.85740071987409,1,25.4633481184642,32.0171303477417,40.4283132968934
"44",2014-04-25 01:33:00,2014-04-25 01:58:02,0.0517780780792236,"1",33.1375063603251,5.26625927957763,-27.8712470807475,0,25.0341845989227,58.1716909592479,63.4379502388255
"45",2014-04-25 01:36:00,2014-04-25 02:00:00,0.0293610095977783,"1",2.57641105424099,9.31369753438948,6.73728648014849,1,24,26.576411054241,35.8901085886305
"46",2014-04-25 01:38:00,2014-04-25 02:00:26,0.0889601707458496,"1",34.3835247178154,32.6713775902549,-1.71214712756051,0,22.4347828825315,56.8183076003469,89.4896851906018
"47",2014-04-25 01:39:00,2014-04-25 02:01:49,0.0248508453369141,"1",6.94495234238143,0.49197562159876,-6.45297672078267,0,22.8230634013812,29.7680157437626,30.2599913653614
"48",2014-04-25 01:39:00,2014-04-25 02:01:53,0.076167106628418,"1",35.8346205999251,5.0192925349503,-30.8153280649748,0,22.8852287332217,58.7198493331468,63.7391418680971
"49",2014-04-25 01:44:00,2014-04-25 02:08:21,0.0300960540771484,"1",2.97791537410221,4.06891219532441,1.0909968212222,1,24.3648709654808,27.342786339583,31.4116985349074
"50",2014-04-25 01:47:00,2014-04-25 02:09:15,0.0610611438751221,"1",0.641648183654069,32.2724749029635,31.6308267193094,1,22.259991367658,22.901639551312,55.1741144542755
"51",2014-04-25 01:52:00,2014-04-25 02:11:53,0.0255248546600342,"1",4.20829944786712,0.999328093546941,-3.20897135432018,0,19.890108581384,24.0984080292511,25.0977361227981
"52",2014-04-25 02:00:00,2014-04-25 02:12:07,0.0323569774627685,"1",9.51358657715007,6.06462940791296,-3.44895716923711,0,12.1214598814646,21.6350464586147,27.6996758665277
"53",2014-04-25 02:08:00,2014-04-25 02:12:12,0.0359418392181396,"1",15.0273360000526,1.14663363261099,-13.8807023674416,0,4.21275778214137,19.240093782194,20.3867274148049
"54",2014-04-25 02:11:00,2014-04-25 02:12:25,0.02553391456604,"1",2.27213330279397,4.98999024687376,2.71785694407979,1,1.42831329902013,3.7004466018141,8.69043684868786
"55",2014-04-25 02:17:00,2014-04-25 02:17:00,0.0299839973449707,"1",6.80149449090614,6.0238555774177,-0.777638913488434,0,0,6.80149449090614,12.8253500683238
"56",2014-04-25 02:19:00,2014-04-25 02:19:00,0.0365390777587891,"1",11.3338435994012,10.404281540815,-0.929562058586201,0,0,11.3338435994012,21.7381251402161
"57",2014-04-25 02:21:00,2014-04-25 02:21:00,0.0436558723449707,"1",9.48993580187422,15.3620828090501,5.87214700717589,1,0,9.48993580187422,24.8520186109243
"58",2014-04-25 02:30:00,2014-04-25 02:30:00,0.025205135345459,"1",7.45707582790461,1.03233939015686,-6.42473643774775,0,0,7.45707582790461,8.48941521806147
"59",2014-04-25 02:36:00,2014-04-25 02:36:00,0.0279641151428223,"1",0,6.95224995368199,6.95224995368199,1,0,0,6.95224995368199
"60",2014-04-25 02:37:00,2014-04-25 02:37:00,0.0261380672454834,"1",0,9.65165172519564,9.65165172519564,1,0,0,9.65165172519564
"61",2014-04-25 02:41:00,2014-04-25 02:41:00,0.033750057220459,"1",3.31055987632506,10.1726085144945,6.86204863816947,1,0,3.31055987632506,13.4831683908196
"62",2014-04-25 02:43:00,2014-04-25 02:43:00,0.0356290340423584,"1",9.57703886263013,10.2488277090109,0.67178884638075,1,0,9.57703886263013,19.825866571641
"63",2014-04-25 02:44:00,2014-04-25 02:44:00,0.027573823928833,"1",3.18457298228663,4.71302990470549,1.52845692241886,1,0,3.18457298228663,7.89760288699213
"64",2014-04-25 02:47:00,2014-04-25 02:47:00,0.0258219242095947,"1",6.79796191879781,5.63942427918858,-1.15853763960923,0,0,6.79796191879781,12.4373861979864
"65",2014-04-25 02:50:00,2014-04-25 02:50:00,0.0912749767303467,"1",34.3835247178154,33.8376492093349,-0.545875508480499,0,0,34.3835247178154,68.2211739271503
"66",2014-04-25 02:51:00,2014-04-25 02:51:00,0.0515601634979248,"1",21.2248915727178,4.11229959588493,-17.1125919768328,0,0,21.2248915727178,25.3371911686027
"67",2014-04-25 02:55:00,2014-04-25 02:55:00,0.0771410465240479,"1",33.6021369587196,8.48620759839621,-25.1159293603234,0,0,33.6021369587196,42.0883445571158
"68",2014-04-25 02:59:00,2014-04-25 02:59:00,0.0297749042510986,"1",1.83821425757091,9.7716784996243,7.93346424205339,1,0,1.83821425757091,11.6098927571952
"69",2014-04-25 03:06:00,2014-04-25 03:06:00,0.0271828174591064,"1",5.84279383320619,5.44490721928994,-0.397886613916254,0,0,5.84279383320619,11.2877010524961
"70",2014-04-25 03:09:00,2014-04-25 03:09:00,0.073491096496582,"1",6.99714909282975,35.0661661833501,28.0690170905204,1,0,6.99714909282975,42.0633152761799
"71",2014-04-25 03:15:00,2014-04-25 03:15:00,0.0646090507507324,"1",3.88559506788236,32.2424334564609,28.3568383885785,1,0,3.88559506788236,36.1280285243433
"72",2014-04-25 03:17:00,2014-04-25 03:17:00,0.0999770164489746,"1",29.1528187364185,24.0905287787905,-5.06228995762793,0,0,29.1528187364185,53.243347515209
"73",2014-04-25 03:20:00,2014-04-25 03:20:00,0.0290989875793457,"1",5.67865937469122,8.82258600778028,3.14392663308907,1,0,5.67865937469122,14.5012453824715
"74",2014-04-25 03:24:00,2014-04-25 03:24:00,0.0287580490112305,"1",4.66893583022264,4.45587665397759,-0.213059176245046,0,0,4.66893583022264,9.12481248420023
"75",2014-04-25 03:28:00,2014-04-25 03:28:00,0.0271930694580078,"1",7.9756236666058,5.50012311704111,-2.47550054956469,0,0,7.9756236666058,13.4757467836469
"76",2014-04-25 03:29:00,2014-04-25 03:29:00,0.0314829349517822,"1",11.2946967975697,1.63822202212766,-9.65647477544207,0,0,11.2946967975697,12.9329188196974
"77",2014-04-25 03:30:00,2014-04-25 03:30:00,0.0376410484313965,"1",9.19188536336841,13.3872416358706,4.1953562725022,1,0,9.19188536336841,22.579126999239
"78",2014-04-25 03:37:00,2014-04-25 03:37:00,0.0427131652832031,"1",11.7906618470432,11.0247584273705,-0.765903419672666,0,0,11.7906618470432,22.8154202744136
"79",2014-04-25 03:47:00,2014-04-25 03:47:00,0.0366230010986328,"1",12.0799268576782,11.1349408512131,-0.944986006465077,0,0,12.0799268576782,23.2148677088914
"80",2014-04-25 03:55:00,2014-04-25 03:55:00,0.0842559337615967,"1",23.449214759164,31.0029603009743,7.55374554181029,1,0,23.449214759164,54.4521750601383
"81",2014-04-25 03:56:00,2014-04-25 03:56:00,0.0800528526306152,"1",0.468108940620857,37.7958902159279,37.3277812753071,1,0,0.468108940620857,38.2639991565488
"82",2014-04-25 03:56:00,2014-04-25 03:56:00,0.125450134277344,"1",37.8864937836516,40.7937010463995,2.90720726274792,1,0,37.8864937836516,78.6801948300511
"83",2014-04-25 03:57:00,2014-04-25 03:57:00,0.0295259952545166,"1",7.2950780287552,12.221379312144,4.92630128338879,1,0,7.2950780287552,19.5164573408992
"84",2014-04-25 04:00:00,2014-04-25 04:00:00,0.0275850296020508,"1",10.0158823857084,5.3194955422663,-4.69638684344214,0,0,10.0158823857084,15.3353779279747
"85",2014-04-25 04:00:00,2014-04-25 04:00:00,0.024306058883667,"1",6.22587533191098,2.48427588878818,-3.7415994431228,0,0,6.22587533191098,8.71015122069916
"86",2014-04-25 04:03:00,2014-04-25 04:03:00,0.0582208633422851,"1",32.8070590246442,2.46397123113216,-30.343087793512,0,0,32.8070590246442,35.2710302557763
"87",2014-04-25 04:05:00,2014-04-25 04:05:00,0.0831930637359619,"1",35.1333225468922,6.74526798604261,-28.3880545608496,0,0,35.1333225468922,41.8785905329348
"88",2014-04-25 04:06:00,2014-04-25 04:06:00,0.0340981483459473,"1",12.005229953855,3.59097251363001,-8.41425744022498,0,0,12.005229953855,15.596202467485
"89",2014-04-25 04:10:00,2014-04-25 04:10:00,0.0330100059509277,"1",8.21983436204957,9.47954667851135,1.25971231646179,1,0,8.21983436204957,17.6993810405609
"90",2014-04-25 04:16:00,2014-04-25 04:16:00,0.0301380157470703,"1",9.20237843686081,1.19072791188108,-8.01165052497974,0,0,9.20237843686081,10.3931063487419
"91",2014-04-25 04:19:00,2014-04-25 04:19:00,0.0386159420013428,"1",9.61591485930723,9.05921314863579,-0.556701710671438,0,0,9.61591485930723,18.675128007943
"92",2014-04-25 04:19:00,2014-04-25 04:19:00,0.0252201557159424,"1",0.791723185142638,3.24340273775471,2.45167955261208,1,0,0.791723185142638,4.03512592289735
"93",2014-04-25 04:20:00,2014-04-25 04:20:00,0.0283019542694092,"1",1.59373880927743,4.28716105681587,2.69342224753844,1,0,1.59373880927743,5.8808998660933
"94",2014-04-25 04:24:00,2014-04-25 04:24:00,0.0249309539794922,"1",5.07948738187297,0.480952775496199,-4.59853460637677,0,0,5.07948738187297,5.56044015736916
"95",2014-04-25 04:29:00,2014-04-25 04:29:00,0.0435199737548828,"1",2.92342531884572,15.5887386247294,12.6653133058837,1,0,2.92342531884572,18.5121639435751
"96",2014-04-25 04:31:00,2014-04-25 04:31:00,0.040881872177124,"1",15.6365826772065,11.1415169583709,-4.49506571883556,0,0,15.6365826772065,26.7780996355774
"97",2014-04-25 04:34:00,2014-04-25 04:34:00,0.116801023483276,"1",37.0182674722077,29.6815896609098,-7.33667781129795,0,0,37.0182674722077,66.6998571331175
"98",2014-04-25 04:36:00,2014-04-25 04:36:00,0.0402100086212158,"1",12.127509701538,10.2602562667527,-1.86725343478528,0,0,12.127509701538,22.3877659682907
"99",2014-04-25 04:37:00,2014-04-25 04:37:00,0.0560147762298584,"1",5.51370533984217,10.1176517285653,4.60394638872316,1,0,5.51370533984217,15.6313570684075
"100",2014-04-25 04:38:00,2014-04-25 04:38:00,0.0664219856262207,"1",2.94964006492971,3.11758531010713,0.167945245177414,1,0,2.94964006492971,6.06722537503684
"101",2014-04-25 04:40:00,2014-04-25 04:40:00,0.068681001663208,"1",4.02305772608673,30.5362971489108,26.5132394228241,1,0,4.02305772608673,34.5593548749975
"102",2014-04-25 04:45:00,2014-04-25 04:45:00,0.031296968460083,"1",7.02793487442853,8.39617930089741,1.36824442646888,1,0,7.02793487442853,15.4241141753259
"103",2014-04-25 04:46:00,2014-04-25 04:46:00,0.0489151477813721,"1",31.9038244362528,7.26132452734743,-24.6424999089054,0,0,31.9038244362528,39.1651489636002
"104",2014-04-25 04:49:00,2014-04-25 04:49:00,0.0295050144195557,"1",7.24168265631301,7.46070852033357,0.219025864020558,1,0,7.24168265631301,14.7023911766466
"105",2014-04-25 04:57:00,2014-04-25 04:57:00,0.0301690101623535,"1",1.37275180181195,7.17762295730143,5.80487115548948,1,0,1.37275180181195,8.55037475911338
"106",2014-04-25 05:00:00,2014-04-25 05:00:00,0.0304641723632812,"1",7.31542589890485,7.03390950189097,-0.281516397013879,0,0,7.31542589890485,14.3493354007958
"107",2014-04-25 05:02:00,2014-04-25 05:02:00,0.0509450435638428,"1",17.3738691814093,17.225139003936,-0.148730177473233,0,0,17.3738691814093,34.5990081853453
"108",2014-04-25 05:03:00,2014-04-25 05:03:00,0.0268218517303467,"1",1.99621310492444,3.97633736496,1.98012426003556,1,0,1.99621310492444,5.97255046988443
"109",2014-04-25 05:04:00,2014-04-25 05:04:00,0.042335033416748,"1",9.02062151965204,12.7125459979605,3.69192447830842,1,0,9.02062151965204,21.7331675176125
"110",2014-04-25 05:04:00,2014-04-25 05:04:00,0.0377411842346191,"1",8.73151338205396,7.51410458221207,-1.21740879984189,0,0,8.73151338205396,16.245617964266
"111",2014-04-25 05:06:00,2014-04-25 05:06:00,0.028066873550415,"1",3.37294774721069,6.91331910404148,3.54037135683079,1,0,3.37294774721069,10.2862668512522
"112",2014-04-25 05:08:00,2014-04-25 05:08:00,0.0300509929656982,"1",6.42862505663731,5.17890968781935,-1.24971536881796,0,0,6.42862505663731,11.6075347444567
"113",2014-04-25 05:10:00,2014-04-25 05:10:00,0.0335872173309326,"1",6.14435114817902,6.41365276754968,0.269301619370661,1,0,6.14435114817902,12.5580039157287
"114",2014-04-25 05:12:00,2014-04-25 05:12:00,0.0359339714050293,"1",5.64806867827889,7.7350345013518,2.08696582307291,1,0,5.64806867827889,13.3831031796307
"115",2014-04-25 05:12:00,2014-04-25 05:12:00,0.0369970798492432,"1",6.57301817362476,5.71990194190546,-0.853116231719298,0,0,6.57301817362476,12.2929201155302
"116",2014-04-25 05:12:00,2014-04-25 05:14:20,0.033958911895752,"1",5.0578044687258,8.54349684882427,3.48569238009847,1,2.34933540026347,7.40713986898927,15.9506367178135
"117",2014-04-25 05:16:00,2014-04-25 05:16:00,0.0544891357421875,"1",31.6575099982876,6.89409885100357,-24.763411147284,0,0,31.6575099982876,38.5516088492912
"118",2014-04-25 05:16:00,2014-04-25 05:16:00,0.0358929634094238,"1",14.2506232851256,2.91169923251758,-11.3389240526081,0,0,14.2506232851256,17.1623225176432
"119",2014-04-25 05:16:00,2014-04-25 05:16:17,0.0433030128479004,"1",14.4759231276963,4.57373056428818,-9.90219256340808,0,0.286266851425171,14.7621899791214,19.3359205434096
"120",2014-04-25 05:16:00,2014-04-25 05:19:36,0.128173828125,"1",32.1971837470579,33.5340181128189,1.33683436576096,1,3.60753475030263,35.8047184973606,69.3387366101795
"121",2014-04-25 05:23:00,2014-04-25 05:23:00,0.0345590114593506,"1",8.81188071080783,7.33656503570874,-1.47531567509909,0,0,8.81188071080783,16.1484457465166
"122",2014-04-25 05:24:00,2014-04-25 05:24:00,0.0444939136505127,"1",5.9673181269177,18.9086937544328,12.9413756275151,1,0,5.9673181269177,24.8760118813505
"123",2014-04-25 05:25:00,2014-04-25 05:25:00,0.0511980056762695,"1",15.663250132172,17.5662083606238,1.90295822845178,1,0,15.663250132172,33.2294584927958
"124",2014-04-25 05:27:00,2014-04-25 05:27:00,0.555624961853027,"1",29.2214446595147,33.1452461606995,3.92380150118485,1,0,29.2214446595147,62.3666908202142
"125",2014-04-25 05:29:00,2014-04-25 05:29:00,0.0495607852935791,"1",17.5464310043535,10.0758978775753,-7.47053312677817,0,0,17.5464310043535,27.6223288819288
"126",2014-04-25 05:32:00,2014-04-25 05:32:00,0.0319948196411133,"1",9.08455956355517,5.74585037211512,-3.33870919144005,0,0,9.08455956355517,14.8304099356703
"127",2014-04-25 05:33:00,2014-04-25 05:33:00,0.113861799240112,"1",29.6936159380568,34.3355849083625,4.64196897030574,1,0,29.6936159380568,64.0292008464194
"128",2014-04-25 05:33:00,2014-04-25 05:33:00,0.0404348373413086,"1",7.33115388835823,10.8830166511155,3.55186276275724,1,0,7.33115388835823,18.2141705394737
"129",2014-04-25 05:33:00,2014-04-25 05:33:09,0.0890491008758545,"1",5.45589409535352,26.8124058920037,21.3565117966502,1,0.162322517236074,5.61821661258959,32.4306225045933
"130",2014-04-25 05:48:00,2014-04-25 05:48:00,0.0466949939727783,"1",9.76441231375511,9.70926320620484,-0.055149107550271,0,0,9.76441231375511,19.4736755199599
"131",2014-04-25 05:49:00,2014-04-25 05:49:00,0.0298662185668945,"1",6.10223529244455,6.44936691268206,0.347131620237512,1,0,6.10223529244455,12.5516022051266
"132",2014-04-25 05:50:00,2014-04-25 05:50:00,0.0947010517120361,"1",7.77037464093595,34.3868851822141,26.6165105412782,1,0,7.77037464093595,42.1572598231501
"133",2014-04-25 05:51:00,2014-04-25 05:51:00,0.0704920291900635,"1",20.2453606576986,19.6531413112113,-0.592219346487273,0,0,20.2453606576986,39.89850196891
"134",2014-04-25 05:51:00,2014-04-25 05:51:00,0.0800490379333496,"1",19.9451753420404,27.1949728370209,7.24979749498052,1,0,19.9451753420404,47.1401481790612
"135",2014-04-25 05:52:00,2014-04-25 05:52:00,0.0973570346832275,"1",20.3776506131871,34.051070803761,13.6734201905739,1,0,20.3776506131871,54.4287214169481
"136",2014-04-25 05:53:00,2014-04-25 05:53:00,0.0367400646209717,"1",15.8235169549379,6.1303174532389,-9.69319950169898,0,0,15.8235169549379,21.9538344081768
"137",2014-04-25 05:53:00,2014-04-25 05:53:00,0.0268750190734863,"1",1.9626546479901,1.4474392577225,-0.515215390267604,0,0,1.9626546479901,3.4100939057126
"138",2014-04-25 05:54:00,2014-04-25 05:54:00,0.0354170799255371,"1",9.8844028150537,8.59987164209619,-1.28453117295751,0,0,9.8844028150537,18.4842744571499
"139",2014-04-25 05:57:00,2014-04-25 05:57:00,0.0347528457641601,"1",11.6820964621986,11.3826532028217,-0.299443259376892,0,0,11.6820964621986,23.0647496650203
"140",2014-04-25 05:57:00,2014-04-25 05:57:00,0.11894416809082,"1",35.6466551238434,33.5340181128189,-2.1126370110245,0,0,35.6466551238434,69.1806732366623
"141",2014-04-25 06:00:00,2014-04-25 06:00:00,0.0227968692779541,"1",1.44083100991834,1.10580704894903,-0.335023960969312,0,0,1.44083100991834,2.54663805886737
"142",2014-04-25 06:01:00,2014-04-25 06:01:00,0.032045841217041,"1",8.30924776285792,4.74541442029308,-3.56383334256484,0,0,8.30924776285792,13.054662183151
"143",2014-04-25 06:02:00,2014-04-25 06:02:00,0.0731689929962158,"1",19.4117268696538,34.8544799132708,15.442753043617,1,0,19.4117268696538,54.2662067829245
"144",2014-04-25 06:02:00,2014-04-25 06:02:00,0.0622677803039551,"1",26.9179245924051,9.19923790551405,-17.718686686891,0,0,26.9179245924051,36.1171624979191
"145",2014-04-25 06:04:00,2014-04-25 06:04:00,0.0298178195953369,"1",7.38507485627454,9.16239029678866,1.77731544051412,1,0,7.38507485627454,16.5474651530632
"146",2014-04-25 06:05:00,2014-04-25 06:05:00,0.0334517955780029,"1",9.89414727147673,12.0715536549351,2.17740638345833,1,0,9.89414727147673,21.9657009264118
"147",2014-04-25 06:05:00,2014-04-25 06:05:25,0.0587849617004395,"1",24.9991859380806,13.0493879294041,-11.9497980086764,0,0.430622498194377,25.4298084362749,38.4791963656791
"148",2014-04-25 06:07:00,2014-04-25 06:07:28,0.0265119075775146,"1",3.26622671371192,9.17469752544181,5.90847081172989,1,0.47367551724116,3.73990223095308,12.9145997563949
"149",2014-04-25 06:10:00,2014-04-25 06:12:29,0.0284848213195801,"1",9.35490073864243,11.5508040306053,2.19590329196283,1,2.48427445093791,11.8391751895803,23.3899792201856
"150",2014-04-25 06:11:00,2014-04-25 06:14:03,0.027979850769043,"1",7.41469534533681,6.16009282319775,-1.25460252213905,0,3.05466218392054,10.4693575292573,16.6294503524551
"151",2014-04-25 06:11:00,2014-04-25 06:14:57,0.0254011154174805,"1",8.65170049529452,0,-8.65170049529452,0,3.95383439858754,12.6055348938821,12.6055348938821
"152",2014-04-25 06:12:00,2014-04-25 06:15:00,0.0371088981628418,"1",12.6931502440016,9.94389691366896,-2.74925333033263,0,3,15.6931502440016,25.6370471576706
"153",2014-04-25 06:12:00,2014-04-25 06:19:54,0.0273032188415527,"1",9.38433358273838,2.46649672712887,-6.91783685560951,0,7.9145997484525,17.2989333311909,19.7654300583198
"154",2014-04-25 06:12:00,2014-04-25 06:20:03,0.0393548011779785,"1",1.9641639674607,15.6098887940597,13.645724826599,1,8.06474966605504,10.0289136335157,25.6388024275755
"155",2014-04-25 06:13:00,2014-04-25 06:20:32,0.0259649753570557,"1",8.85295713965709,0.56507402677804,-8.28788311287905,0,7.54746514956156,16.4004222892187,16.9654963159967
"156",2014-04-25 06:13:00,2014-04-25 06:22:00,0.0796718597412109,"1",0.504674566373942,47.0959690144423,46.5912944480684,1,9,9.50467456637394,56.6006435808163
"157",2014-04-25 06:14:00,2014-04-25 06:23:00,0.0745320320129395,"1",8.77143912175026,37.0600786146612,28.2886394929109,1,9,17.7714391217503,54.8315177364114
"158",2014-04-25 06:16:00,2014-04-25 06:23:36,0.0323278903961182,"1",8.7752615045838,13.9841026293788,5.20884112479495,1,7.60553489923477,16.3807964038186,30.3648990331973
