passenger_start_datetime,ride_match_datetime,driver_to_passenger,passenger_to_dest,match_runtime_sec
2014-04-25 00:00:00,2014-04-25 00:14:00,0.3265466276014792,0.6308424875713764,0.20726895332336426
2014-04-25 00:07:00,2014-04-25 00:21:00,0.4769362153635822,0.026842879452543177,0.08735489845275879
2014-04-25 00:08:00,2014-04-25 00:31:00,0.18500663113753638,0.038935118372261934,0.018146991729736328
2014-04-25 00:10:00,2014-04-25 00:37:00,0.048675910054370386,0.01135066721968442,0.0020749568939208984
2014-04-25 00:14:00,2014-04-25 00:40:36.095678,0.015035455844804884,0.022898045808437673,0.0028009414672851562
2014-04-25 00:20:00,2014-04-25 00:42:52.656284,0.03469089152501127,0.0662059952877578,0.0025510787963867188
2014-04-25 00:20:00,2014-04-25 00:44:00,0.04707676909428569,0.09409747265645513,0.0059659481048583984
2014-04-25 00:23:00,2014-04-25 00:44:26.190298,0.1642529677541488,0.15958780935120176,0.0200040340423584
2014-04-25 00:24:00,2014-04-25 00:48:55.885077,0.06614085389045088,0.11504725400797178,0.01196599006652832
2014-04-25 00:25:00,2014-04-25 00:49:00,0.029853076142002027,0.01953757754132954,0.0008771419525146484
2014-04-25 00:29:00,2014-04-25 00:51:13.604741,0.15150146926164318,0.11259883166997255,0.00863790512084961
2014-04-25 00:30:00,2014-04-25 00:51:57.806353,0.1443723436522506,0,0.003139019012451172
2014-04-25 00:30:00,2014-04-25 00:52:28.227270,0.11849632420885821,0.11517718421902232,0.004045963287353516
2014-04-25 00:32:00,2014-04-25 00:59:48.162265,0.01079181793720361,0.09705393136156316,0.0011019706726074219
2014-04-25 00:33:00,2014-04-25 01:00:37.546790,0.026842879452543177,0.6615780306228,0.13820409774780273
2014-04-25 00:35:00,2014-04-25 01:01:00,0.14919834471094284,0.17092137448093014,0.010447978973388672
2014-04-25 00:37:00,2014-04-25 01:03:52.017096,0.19525530666300167,0.11259883166997255,0.009464025497436523
2014-04-25 00:45:00,2014-04-25 01:06:16.406962,0.1557261879669675,0.028781920059732638,0.003216981887817383
2014-04-25 00:47:00,2014-04-25 01:06:29.451900,0.060419175205022616,0.06560180831649122,0.0013020038604736328
2014-04-25 00:48:00,2014-04-25 01:07:04.365824,0.09322289949424317,0.1235679471859571,0.0036020278930664062
2014-04-25 00:50:00,2014-04-25 01:10:00,0.15739397718262624,0.1374728832627656,0.004745960235595703
2014-04-25 00:51:00,2014-04-25 01:11:26.600815,0.1361611543266458,0.1685071424412712,0.007367134094238281
2014-04-25 00:54:00,2014-04-25 01:14:03.127441,0,0.3336395660897249,0.023483991622924805
